Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
PLAB,"Photronics, Inc.",11.275,$729.81M,1987,Technology,Semiconductors,https://old.nasdaq.com/symbol/plab
PHUN,"Phunware, Inc.",1.16,$47.5M,2016,Technology,EDP Services,https://old.nasdaq.com/symbol/phun
PHUNW,"Phunware, Inc.",0.1249,n/a,2016,Technology,EDP Services,https://old.nasdaq.com/symbol/phunw
PICO,PICO Holdings Inc.,8.26,$159.45M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/pico
PLL,Piedmont Lithium Limited,6.155,$50.86M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pll
PIRS,"Pieris Pharmaceuticals, Inc.",3.04,$159.05M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/pirs
PPC,Pilgrim&#39;s Pride Corporation,18.14,$4.48B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/ppc
PDD,Pinduoduo Inc.,73.11,$87.56B,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/pdd
PME,Pingtan Marine Enterprise Ltd.,1.3,$102.77M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pme
PNFP,"Pinnacle Financial Partners, Inc.",41.57,$3.15B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/pnfp
PNFPP,"Pinnacle Financial Partners, Inc.",25.25,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/pnfpp
PT,Pintec Technology Holdings Limited,0.99,$39.3M,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/pt
PBFS,"Pioneer Bancorp, Inc.",9.22,$239.51M,2019,Finance,Banks,https://old.nasdaq.com/symbol/pbfs
PPSI,"Pioneer Power Solutions, Inc.",1.03,$8.99M,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/ppsi
PXLW,"Pixelworks, Inc.",3.52,$138.24M,2000,Technology,Semiconductors,https://old.nasdaq.com/symbol/pxlw
PLYA,Playa Hotels & Resorts N.V.,3.8,$505.9M,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/plya
PLXS,Plexus Corp.,62.17,$1.81B,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/plxs
PLRX,"Pliant Therapeutics, Inc.",22.85,$781.5M,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/plrx
PLUG,"Plug Power, Inc.",5.06,$1.64B,1999,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/plug
PLBC,Plumas Bancorp,21.69,$112.32M,n/a,Finance,Finance Companies,https://old.nasdaq.com/symbol/plbc
PS,"Pluralsight, Inc.",17.95,$2.57B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ps
PSTI,"Pluristem Therapeutics, Inc.",7.28,$181.32M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/psti
PSTV,"PLUS THERAPEUTICS, Inc.",1.97,$8.1M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/pstv
PLXP,PLx Pharma Inc.,3.3,$30.22M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/plxp
PCOM,"Points International, Ltd.",10.06,$133.04M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/pcom
POLA,"Polar Power, Inc.",1.44,$14.58M,2016,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/pola
PTE,"PolarityTE, Inc.",1.32,$50.77M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/pte
PYPD,PolyPid Ltd.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pypd
POOL,Pool Corporation,252.67,$10.09B,1995,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/pool
BPOP,"Popular, Inc.",38.11,$3.2B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpop
BPOPM,"Popular, Inc.",24.7,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpopm
BPOPN,"Popular, Inc.",24.75,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpopn
KCAPL,Portman Ridge Finance Corporation,24,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kcapl
PTMN,Portman Ridge Finance Corporation,1.35,$60.38M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ptmn
PTLA,"Portola Pharmaceuticals, Inc.",17.94,$1.41B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ptla
PPHI,"Positive Physicians Holdings, Inc.",10.15,$36.7M,2019,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/pphi
PBPB,Potbelly Corporation,2.62,$62.39M,2013,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/pbpb
PCH,PotlatchDeltic Corporation,35.11,$2.35B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pch
POWL,"Powell Industries, Inc.",26.5,$307.77M,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/powl
POWI,"Power Integrations, Inc.",111.62,$3.33B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/powi
PBTS,"Powerbridge Technologies Co., Ltd.",2.67,$24.5M,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/pbts
PWFL,"PowerFleet, Inc.",4.96,$148.3M,n/a,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/pwfl
PPD,"PPD, Inc.",25.65,$8.94B,2020,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/ppd
PRAA,"PRA Group, Inc.",36.57,$1.67B,2002,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/praa
PRAH,"PRA Health Sciences, Inc.",94.63,$6.03B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/prah
PGEN,"Precigen, Inc.",4.14,$708M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/pgen
PRPO,"Precipio, Inc.",0.975,$10.86M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/prpo
DTIL,"Precision BioSciences, Inc.",7.48,$387.92M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/dtil
POAI,Predictive Oncology Inc.,1.67,$17.78M,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/poai
PFBC,Preferred Bank,39.48,$588.89M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pfbc
PLPC,Preformed Line Products Company,50.84,$253.17M,n/a,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/plpc
PFBI,"Premier Financial Bancorp, Inc.",13.21,$193.69M,1996,Finance,Major Banks,https://old.nasdaq.com/symbol/pfbi
PINC,"Premier, Inc.",32.33,$2.31B,2013,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/pinc
PBIO,"Pressure BioSciences, Inc.",2.68,$2.95M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pbio
PRVL,Prevail Therapeutics Inc.,15.59,$533.21M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/prvl
PRGX,"PRGX Global, Inc.",3.87,$91.3M,1996,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/prgx
PSMT,"PriceSmart, Inc.",55.5,$1.7B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/psmt
PNRG,PrimeEnergy Resources Corporation,92.9,$185.26M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pnrg
PRMW,Primo Water Corporation,12.56,$2.01B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/prmw
PRIM,Primoris Services Corporation,15.68,$756.72M,n/a,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/prim
PVAL,Principal Contrarian Value Index ETF,25.0265,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pval
PFG,Principal Financial Group Inc,41.88,$11.47B,2001,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/pfg
BTEC,Principal Healthcare Innovators Index ETF,40.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/btec
PDEV,Principal International Multi-Factor Core Index ETF,21.383,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pdev
GENY,Principal Millennials Index ETF,41.0416,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/geny
PSET,Principal Price Setters Index ETF,37.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pset
PY,Principal Shareholder Yield Index ETF,27.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/py
PMOM,Principal Sustainable Momentum Index ETF,30.5242,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pmom
PLC,Principal U.S. Large-Cap Multi-Factor Core Index ETF,25.08,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/plc
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,29.51,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usmc
PSC,Principal U.S. Small-Cap Multi-Factor Index ETF,26.88,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/psc
PSM,Principal U.S. Small-MidCap Multi-Factor Core Index ETF,23.3956,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/psm
PRNB,Principia Biopharma Inc.,60.67,$2B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/prnb
PRTH,"Priority Technology Holdings, Inc.",2.47,$165.77M,2016,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/prth
UFO,Procure Space ETF,20.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ufo
PDEX,"Pro-Dex, Inc.",18.01,$68.64M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/pdex
IPDN,"Professional Diversity Network, Inc.",0.91,$9.94M,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ipdn
PFHD,Professional Holding Corp.,14,$198.04M,2020,Finance,Major Banks,https://old.nasdaq.com/symbol/pfhd
PAAC,Proficient Alpha Acquisition Corp.,7.46,$107.92M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/paac
PAACR,Proficient Alpha Acquisition Corp.,0.26,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/paacr
PAACU,Proficient Alpha Acquisition Corp.,8.1399,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/paacu
PAACW,Proficient Alpha Acquisition Corp.,0.1382,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/paacw
PFIE,"Profire Energy, Inc.",1.04,$49.59M,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/pfie
PROF,Profound Medical Corp.,12.16,$195.56M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/prof
PGNX,Progenics Pharmaceuticals Inc.,4.04,$349.85M,1997,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pgnx
PRGS,Progress Software Corporation,38.46,$1.72B,1991,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/prgs
